"";"p_sr";"p_mr";"p_pr"
"3158";18245,1913466739;8858,65963035449;17404,9265473468
"3159";21131,8187448448;26172,2644380648;20709,4570055554
"3160";19361,0160689074;45552,0088315597;18608,7340811599
"3161";17129,3666244404;9735,45246801898;16301,2942617868
"3162";21592,6655133744;11421,3138759416;21291,8690083808
"3163";17456,3032680548;52728,6030034153;16613,9143929488
"3164";17687,2789855572;23617,2092204345;16840,1977815795
"3165";14629,551024479;32110,0219527334;14224,47269954
"3166";20476,8407911409;21485,2753043948;19906,4653919349
"3167";52835,7577359126;44494,5781703172;70297,1529292375
"3168";10267,0445827043;5551,13121541869;12089,8298398296
"3169";18245,1913466739;15086,0521359062;17404,9265473468
"3170";18803,1037077907;17990,9850905649;17994,6991251774
"3171";14897,7171799734;58,2051735566929;14419,5613205905
"3172";12108,1553743896;8702,5176356025;12742,235247892
"3173";19584,1810133541;16583,1654455848;18860,9664882392
"3174";13670,3099855165;11217,1255921107;13584,1856492928
"3175";30519,2632912425;68398,0367723247;34781,1243891618
"3176";13223,9800966231;1077,26805223152;13317,7169590854
"3177";17798,8614577805;15953,983748625;16951,1025209401
"3178";21592,6655133744;7626,14050834719;21291,8690083808
"3179";11550,2430132729;6474,1068981206;12504,5630529724
"3180";15232,4645966434;-868,280333636329;14672,7163605651
"3181";17129,3666244404;10073,5906379633;16301,2942617868
"3182";17129,3666244404;7870,013549597;16301,2942617868
"3183";35094,1446523999;25749,4335590415;42675,0576745782
"3184";27192,9897942644;70269,409702084;29348,5454456434
"3185";14897,7171799734;3889,8648232175;14419,5613205905
"3186";18245,1913466739;17387,2484532474;17404,9265473468
"3187";20253,6758466942;8856,06611526385;19639,7052982449
"3188";14339,8048188566;7769,66210812423;14021,505539342
"3189";78475,5496620988;83415,4145175423;61809,1687868378
"3190";18676,7253997505;31383,8616185887;17858,9503631437
"3191";17129,3666244404;27072,1877830373;16301,2942617868
"3192";16683,036735547;5155,50256968755;15889,2907466429
"3193";18133,6088744506;15573,5266792458;17289,9522833431
"3194";10992,3306521561;-497,189575338736;12301,3118770528
"3195";18245,1913466739;4065,02936871815;17404,9265473468
"3196";21034,7531522577;3220,18284771964;20588,5988789047
"3197";19361,0160689074;14666,2567298962;18608,7340811599
"3198";33826,8578823704;28342,4920965433;40460,2693325638
"3199";12052,3641382779;2507,90608247276;12716,9413534115
"3200";17687,2789855572;26806,8289280878;16840,1977815795
"3201";18245,1913466739;6761,1537330756;17404,9265473468
"3202";12870,2636596751;52589,7545412984;13121,1022364232
"3203";18245,1913466739;15455,3407566203;17404,9265473468
"3204";19361,0160689074;14131,4343891209;18608,7340811599
"3205";21592,6655133744;22506,913154277;21291,8690083808
"3206";23208,2904451908;15130,488709637;23440,4621593063
"3207";19026,2686522374;10672,6422873707;18237,4453824912
"3208";20253,6758466942;22506,6407217355;19639,7052982449
"3209";14192,426689544;8011,74008980673;13921,4180261161
"3210";16013,5419022069;14121,463540501;15304,088695771
"3211";12666,0677355064;13864,6215810003;13013,5470279001
"3212";24080,9546439552;41268,9577065567;24665,3212489064
"3213";11550,2430132729;-5367,80150865298;12504,5630529724
"3214";22150,5778744912;4408,89291700814;22015,4943464518
"3215";21592,6655133744;23360,3682846362;21291,8690083808
"3216";19361,0160689074;10652,6725356095;18608,7340811599
"3217";23824,3149578415;21614,6242382489;24300,6872731204
"3218";11773,4079577196;-4831,85141955782;12595,5451689593
"3219";24940,139680075;11021,1087152343;25911,598978832
"3220";12108,1553743896;5914,76186656207;12742,235247892
"3221";15455,6295410901;23502,8870510571;14847,3495173706
"3222";22931,6551800546;20138,6283521466;23061,2787200234
"3223";78475,5496620988;84196,9324254263;61809,1687868378
"3224";33866,737457943;24692,6227856046;40529,7601742967
"3225";14897,7171799734;12317,2628920311;14419,5613205905
"3226";18022,0264022272;23533,0470552528;17175,9860232932
"3227";16906,2016799937;9270,75089809299;16093,1389639388
"3228";21592,6655133744;22161,2595870616;21291,8690083808
"3229";18160,4556172675;8804,67749383394;17317,5232404069
"3230";16571,4542633237;7140,41704874765;15788,9974218802
"3231";15455,6295410901;23242,4172402546;14847,3495173706
"3232";33042,6785840791;22202,6064769933;39097,5261949328
"3233";20476,8407911409;8513,30257155374;19906,4653919349
"3234";20811,588207811;2768,82834415045;20313,165326717
"3235";78475,5496620988;67398,7927228482;61809,1687868378
"3236";15790,3769577602;2020,18442661036;15117,9689183868
"3237";12666,0677355064;5284,02150586341;13013,5470279001
"3238";14005,0574021866;17925,8337465031;13797,2687065552
"3239";15344,0470688668;24347,1936272234;14759,4507935998
"3240";16571,4542633237;27885,6440279959;15788,9974218802
"3241";26343,6909651836;29319,5941295102;28026,1259084878
"3242";17056,7710680119;13290,7892721966;16233,111748317
"3243";32750,9127357095;22049,7096560374;38592,5583006863
"3244";22083,5837581683;41516,5128717665;21927,5519119788
"3245";26613,8767634252;24096,9284763904;28443,5124910701
"3246";13223,9800966231;33292,8810213227;13317,7169590854
"3247";11215,4955966028;13559,4412829746;12378,4318133704
"3248";40077,0273232419;42209,3114834046;51368,9305920561
"3249";14562,9697633033;10437,9800704876;14177,1099502073
"3250";15232,4645966434;-194,560805615969;14672,7163605651
"3251";58414,8813470802;47120,1827646727;75278,4722319903
"3252";23824,3149578415;14355,295818124;24300,6872731204
"3253";17129,3666244404;6856,48277050443;16301,2942617868
"3254";18180,6408864927;20014,0958286859;17338,2914020553
"3255";19584,1810133541;9191,4256215943;18860,9664882392
"3256";23824,3149578415;16291,075400522;24300,6872731204
"3257";24940,139680075;15131,0140365809;25911,598978832
"3258";17710,7894124546;22392,5979949273;16863,4797223336
"3259";21592,6655133744;11943,5601493865;21291,8690083808
"3260";13893,4749299632;19221,4926784458;13724,9933771144
"3261";33477,8055927613;52368,9387426507;39852,7733233502
"3262";19137,8511244607;15827,6084373426;18360,258625159
"3263";21592,6655133744;17106,477440943;21291,8690083808
"3264";17129,3666244404;26660,6003939956;16301,2942617868
"3265";19361,0160689074;-1297,40905792266;18608,7340811599
"3266";18245,1913466739;24252,6265493911;17404,9265473468
"3267";18803,1037077907;8286,61245026067;17994,6991251774
"3268";15678,7944855368;28063,3926884159;15026,6148312354
"3269";18245,1913466739;5921,54045408126;17404,9265473468
"3270";21348,2998992053;21372,8010353809;20981,28531231
"3271";21056,8464817579;36574,4978420055;20616,051592705
"3272";27171,789124542;21384,4439513208;29315,1701804829
"3273";15455,6295410901;13328,5968202557;14847,3495173706
"3274";21592,6655133744;10594,4926145356;21291,8690083808
"3275";14415,6808999685;21286,7881698878;14073,8657608009
"3276";27171,789124542;8347,96770270634;29315,1701804829
"3277";21592,6655133744;17588,3349066386;21291,8690083808
"3278";24940,139680075;20397,4906654721;25911,598978832
"3279";18803,1037077907;11706,2848736085;17994,6991251774
"3280";20476,8407911409;24389,5493289642;19906,4653919349
"3281";12666,0677355064;-2703,65174005553;13013,5470279001
"3282";17910,4439300039;16601,3304869626;17063,0340186685
"3283";14897,7171799734;22251,0432776837;14419,5613205905
"3284";17129,3666244404;7346,64177065808;16301,2942617868
"3285";24940,139680075;16107,0530420896;25911,598978832
"3286";15529,4636629603;21004,1083848411;14906,1491496928
"3287";27171,789124542;21123,4748841608;29315,1701804829
"3288";16571,4542633237;28873,5482435599;15788,9974218802
"3289";21592,6655133744;16577,0606377525;21291,8690083808
"3290";13223,9800966231;14824,4685403826;13317,7169590854
"3291";12331,3203188363;-5494,84415182658;12846,7669699837
"3292";14339,8048188566;11407,8813116634;14021,505539342
"3293";19361,0160689074;9444,75985406619;18608,7340811599
"3294";13781,8924577399;-3697,98340112623;13653,9636075365
"3295";15041,6585691415;25959,1576865325;14527,1161130074
"3296";27171,789124542;17388,5990363378;29315,1701804829
"3297";14897,7171799734;18712,8609041842;14419,5613205905
"3298";18921,3699701002;16307,207054357;18122,862174458
"3299";77132,0711434889;70166,9870540816;64703,578973332
"3300";14897,7171799734;7387,69623262063;14419,5613205905
"3301";14563,0367127867;960,56990538165;14177,1573590792
"3302";12666,0677355064;-1493,54020927846;13013,5470279001
"3303";39568,5348390729;31255,0477329157;50492,5973857181
"3304";19361,0160689074;24481,8940222263;18608,7340811599
"3305";19361,0160689074;4346,88512858283;18608,7340811599
"3306";13781,8924577399;4147,80678289291;13653,9636075365
"3307";26845,9683056498;33919,2012151619;28804,5486063727
"3308";13000,8151521764;667,299452194013;13192,1560202404
"3309";16738,8279716587;3887,80694947485;15939,8462771464
"3310";16571,4542633237;5785,18856254872;15788,9974218802
"3311";36912,0686063572;66367,0948905805;45862,8715108106
"3312";14674,5522355267;10977,3238531295;14256,7273579283
"3313";16236,7068466536;9884,83032312617;15494,7156007886
"3314";14674,5522355267;1513,40597650129;14256,7273579283
"3315";17129,3666244404;16817,877670831;16301,2942617868
"3316";19113,5373037633;32552,6919097751;18333,4163056977
"3317";13781,8924577399;15976,8522102414;13653,9636075365
"3318";19361,0160689074;17325,717719024;18608,7340811599
"3319";27171,789124542;20225,5410872363;29315,1701804829
"3320";29700,9620729453;25098,2408759743;33412,3826742737
"3321";18478,3429223846;13372,8026873358;17648,3913556356
"3322";59253,3343598609;49416,3309546262;75776,3715832558
"3323";15678,7944855368;3261,32988075633;15026,6148312354
"3324";30519,2632912425;26945,2890834427;34781,1243891618
"3325";39445,8610691106;28180,3830084354;50280,5598691855
"3326";17129,3666244404;17736,8093170561;16301,2942617868
"3327";75152,2521805828;65865,3631586218;68365,036760554
"3328";20253,6758466942;8062,10391386971;19639,7052982449
"3329";21592,6655133744;8782,87705647666;21291,8690083808
"3330";14339,8048188566;14473,5391399274;14021,505539342
"3331";19767,1093183171;4728,86799827032;19070,4882843215
"3332";13017,6975802238;30415,2275308818;13201,4741411444
"3333";21592,6655133744;11032,4095771518;21291,8690083808
"3334";29403,438569009;22346,3537495695;32919,39529383
"3335";36098,38690241;28026,3361790758;44435,8764007583
"3336";30412,9028787192;65991,3030611929;34602,2116929735
"3337";12248,0240033216;170,762964280322;12807,12412014
"3338";30115,2120010745;56229,9391014427;34103,0183184531
"3339";14558,5064644144;6375,8930735942;14173,9503397502
"3340";22708,4902356079;20377,0770135727;22758,6934592063
"3341";20030,5109022475;53139,5187082235;19376,5021085521
"3342";17352,5315688871;1239,02129934169;16513,7066284166
"3343";21592,6655133744;22519,4393205075;21291,8690083808
"3344";26903,6006525532;70526,9816664467;28894,5509167877
"3345";78475,5496620988;67359,6698951246;61809,1687868378
"3346";19940,99944303;10756,1195496833;19271,9420131952
"3347";14897,7171799734;2228,22508327104;14419,5613205905
"3348";22940,7603097881;30937,903419897;23073,6873171116
"3349";17464,1140411105;19230,0336197577;16621,4935838464
"3350";13781,8924577399;3518,38040713314;13653,9636075365
"3351";22541,1165272729;13790,9884120254;22533,7249743559
"3352";13824,5839116125;29260,8918289356;13680,99208795
"3353";19918,9284300242;18504,9268136248;19246,2499813828
"3354";19361,0160689074;22567,5680511724;18608,7340811599
"3355";14897,7171799734;13049,1628246745;14419,5613205905
"3356";24940,139680075;14112,7807052154;25911,598978832
"3357";15455,6295410901;701,024003155529;14847,3495173706
"3358";78475,5496620988;84461,3365442837;61809,1687868378
"3359";17001,0579396308;8794,46097787842;16181,0919885651
"3360";17129,3666244404;-755,769146778621;16301,2942617868
"3361";17129,3666244404;26727,5214183442;16301,2942617868
"3362";18245,1913466739;15752,8562799897;17404,9265473468
"3363";15232,4645966434;30260,1156814881;14672,7163605651
"3364";24017,3526347879;19870,9008074021;24574,6197783905
"3365";17428,0729025823;20240,9744933359;16586,5637841529
"3366";19529,4498107286;40273,8476168215;18798,7614873766
"3367";17129,3666244404;6352,20195998996;16301,2942617868
"3368";20659,2111837428;15044,2790506529;20127,067898458
"3369";12777,6502077297;7429,37579982076;13071,7773679282
"3370";38219,8932885454;29002,6261830525;48150,531772013
"3371";30519,2632912425;22611,8322579293;34781,1243891618
"3372";17129,3666244404;10186,0651332615;16301,2942617868
"3373";26055,9644023085;23134,4927826896;27585,1771050498
"3374";18245,1913466739;6083,01121016685;17404,9265473468
"3375";24940,139680075;22633,6761647537;25911,598978832
"3376";12666,0677355064;310,970277006738;13013,5470279001
"3377";24940,139680075;12702,6097843908;25911,598978832
"3378";28287,6138467755;16349,5397925144;31095,3267338399
"3379";23908,001812009;15988,4979471704;24419,1927655116
"3380";17910,4439300039;15295,1263655042;17063,0340186685
"3381";13781,8924577399;16249,4923969964;13653,9636075365
"3382";21592,6655133744;15295,2678097915;21291,8690083808
"3383";16013,5419022069;15031,0416015815;15304,088695771
"3384";24940,139680075;19948,3073929297;25911,598978832
"3385";21592,6655133744;15302,8582322886;21291,8690083808
"3386";13670,3099855165;2695,10877528507;13584,1856492928
"3387";62709,1104741014;69168,3672088403;77027,1873493472
"3388";17129,3666244404;8920,89926941507;16301,2942617868
"3389";20476,8407911409;3410,16531650256;19906,4653919349
"3390";19361,0160689074;11554,5856081452;18608,7340811599
"3391";21592,6655133744;13355,1637538346;21291,8690083808
"3392";19918,9284300242;12241,5463138781;19246,2499813828
"3393";19361,0160689074;19323,3431422878;18608,7340811599
"3394";21592,6655133744;16691,0148700671;21291,8690083808
"3395";15678,7944855368;31147,415181458;15026,6148312354
"3396";23266,4025967247;13268,5043761898;23520,684912733
"3397";24253,9074759014;34777,5381573262;24913,0709405841
"3398";41677,5105135776;44876,1737777274;54094,4211022304
"3399";17129,3666244404;15812,8684385326;16301,2942617868
"3400";30519,2632912425;24201,7062617242;34781,1243891618
"3401";29403,438569009;22894,4094150588;32919,39529383
"3402";24940,139680075;16533,3183782594;25911,598978832
"3403";19361,0160689074;25204,9105932182;18608,7340811599
"3404";17129,3666244404;20330,9444760187;16301,2942617868
"3405";18245,1913466739;15148,1617191387;17404,9265473468
"3406";12108,1553743896;9508,89649062604;12742,235247892
"3407";13781,8924577399;2361,50377933495;13653,9636075365
"3408";10992,3306521561;6807,08404410351;12301,3118770528
"3409";14897,7171799734;13540,8506351532;14419,5613205905
"3410";30519,2632912425;21052,9864458703;34781,1243891618
"3411";50197,3455472026;50551,3964250861;67078,4897084735
"3412";22485,3252911612;9535,91277281474;22459,1149729128
"3413";12889,2326799531;13299,9704397274;13131,315782532
"3414";14953,5084160851;23288,5974165397;14461,0150752292
"3415";15790,3769577602;4142,08194103371;15117,9689183868
"3416";22150,5778744912;17289,8196227923;22015,4943464518
"3417";59063,7892142951;48511,2255170988;75670,1192129023
"3418";34982,5621801765;27591,4917418584;42479,6166980844
"3419";16571,4542633237;7134,09597875644;15788,9974218802
"3420";14897,7171799734;195,803102480248;14419,5613205905
